% Model:              me_rodliteral_losses.mph
% Version:            COMSOL 5.2.1.262
% Date:               Oct 3 2017, 22:13
% Dimension:          3
% Nodes:              65331
% Expressions:        1
% Description:        Energy (Joules)
% Length unit:        mm
% x             y              z              real(f32energy(bn,es.normE,ang))-enm
1.0500          0.55000        0.0000         13.614
1.1000          0.55000        0.0000         13.740
1.1500          0.55000        0.0000         13.887
1.2000          0.55000        0.0000         14.020
1.2500          0.55000        0.0000         14.144
1.3000          0.55000        0.0000         14.251
1.3500          0.55000        0.0000         14.332
1.4000          0.55000        0.0000         14.467
1.4500          0.55000        0.0000         14.549
1.5000          0.55000        0.0000         14.566
1.5500          0.55000        0.0000         14.655
1.6000          0.55000        0.0000         14.720
1.6500          0.55000        0.0000         14.776
1.7000          0.55000        0.0000         14.845
1.7500          0.55000        0.0000         14.905
1.8000          0.55000        0.0000         14.953
1.8500          0.55000        0.0000         15.001
1.9000          0.55000        0.0000         15.018
1.9500          0.55000        0.0000         15.067
2.0000          0.55000        0.0000         15.138
2.0500          0.55000        0.0000         15.154
2.1000          0.55000        0.0000         15.178
2.1500          0.55000        0.0000         15.189
2.2000          0.55000        0.0000         15.212
2.2500          0.55000        0.0000         15.229
2.3000          0.55000        0.0000         15.218
2.3500          0.55000        0.0000         15.232
2.4000          0.55000        0.0000         15.279
2.4500          0.55000        0.0000         15.278
2.5000          0.55000        0.0000         15.278
2.5500          0.55000        0.0000         15.270
2.6000          0.55000        0.0000         15.294
2.6500          0.55000        0.0000         15.303
2.7000          0.55000        0.0000         15.300
2.7500          0.55000        0.0000         15.307
2.8000          0.55000        0.0000         15.311
2.8500          0.55000        0.0000         15.301
2.9000          0.55000        0.0000         15.289
2.9500          0.55000        0.0000         15.385
3.0000          0.55000        0.0000         15.335
0.0000          0.60000        0.0000         7.9927
0.050000        0.60000        0.0000         8.1771
0.10000         0.60000        0.0000         8.5665
0.15000         0.60000        0.0000         9.0073
0.20000         0.60000        0.0000         9.4441
0.25000         0.60000        0.0000         9.9293
0.30000         0.60000        0.0000         10.396
0.35000         0.60000        0.0000         10.850
0.40000         0.60000        0.0000         11.237
0.45000         0.60000        0.0000         11.625
0.50000         0.60000        0.0000         11.978
0.55000         0.60000        0.0000         12.296
0.60000         0.60000        0.0000         12.590
0.65000         0.60000        0.0000         12.865
0.70000         0.60000        0.0000         13.121
0.75000         0.60000        0.0000         13.361
0.80000         0.60000        0.0000         13.561
0.85000         0.60000        0.0000         13.764
0.90000         0.60000        0.0000         13.949
0.95000         0.60000        0.0000         14.111
1.0000          0.60000        0.0000         14.264
1.0500          0.60000        0.0000         14.463
1.1000          0.60000        0.0000         14.568
1.1500          0.60000        0.0000         14.685
1.2000          0.60000        0.0000         14.798
1.2500          0.60000        0.0000         14.908
1.3000          0.60000        0.0000         15.017
1.3500          0.60000        0.0000         15.112
1.4000          0.60000        0.0000         15.208
1.4500          0.60000        0.0000         15.257
1.5000          0.60000        0.0000         15.345
1.5500          0.60000        0.0000         15.433
1.6000          0.60000        0.0000         15.501
1.6500          0.60000        0.0000         15.494
1.7000          0.60000        0.0000         15.616
1.7500          0.60000        0.0000         15.658
1.8000          0.60000        0.0000         15.674
1.8500          0.60000        0.0000         15.723
1.9000          0.60000        0.0000         15.772
1.9500          0.60000        0.0000         15.839
2.0000          0.60000        0.0000         15.854
2.0500          0.60000        0.0000         15.876
2.1000          0.60000        0.0000         15.891
2.1500          0.60000        0.0000         15.899
2.2000          0.60000        0.0000         15.920
2.2500          0.60000        0.0000         15.929
2.3000          0.60000        0.0000         15.949
2.3500          0.60000        0.0000         15.963
2.4000          0.60000        0.0000         15.973
2.4500          0.60000        0.0000         15.973
2.5000          0.60000        0.0000         15.966
2.5500          0.60000        0.0000         15.972
2.6000          0.60000        0.0000         15.973
2.6500          0.60000        0.0000         15.978
2.7000          0.60000        0.0000         15.974
2.7500          0.60000        0.0000         16.005
2.8000          0.60000        0.0000         16.003
2.8500          0.60000        0.0000         15.944
2.9000          0.60000        0.0000         15.891
2.9500          0.60000        0.0000         15.859
3.0000          0.60000        0.0000         15.815
0.0000          0.65000        0.0000         8.8481
0.050000        0.65000        0.0000         9.0260
0.10000         0.65000        0.0000         9.4545
0.15000         0.65000        0.0000         9.9272
0.20000         0.65000        0.0000         10.427
0.25000         0.65000        0.0000         10.900
0.30000         0.65000        0.0000         11.392
0.35000         0.65000        0.0000         11.840
0.40000         0.65000        0.0000         12.285
0.45000         0.65000        0.0000         12.653
0.50000         0.65000        0.0000         13.005
0.55000         0.65000        0.0000         13.313
0.60000         0.65000        0.0000         13.582
0.65000         0.65000        0.0000         13.861
0.70000         0.65000        0.0000         14.072
0.75000         0.65000        0.0000         14.285
0.80000         0.65000        0.0000         14.473
0.85000         0.65000        0.0000         14.684
0.90000         0.65000        0.0000         14.846
0.95000         0.65000        0.0000         14.992
1.0000          0.65000        0.0000         15.141
1.0500          0.65000        0.0000         15.280
1.1000          0.65000        0.0000         15.399
1.1500          0.65000        0.0000         15.523
1.2000          0.65000        0.0000         15.629
1.2500          0.65000        0.0000         15.700
1.3000          0.65000        0.0000         15.819
1.3500          0.65000        0.0000         15.914
1.4000          0.65000        0.0000         15.960
1.4500          0.65000        0.0000         16.037
1.5000          0.65000        0.0000         16.125
1.5500          0.65000        0.0000         16.184
1.6000          0.65000        0.0000         16.225
1.6500          0.65000        0.0000         16.296
1.7000          0.65000        0.0000         16.346
1.7500          0.65000        0.0000         16.402
1.8000          0.65000        0.0000         16.443
1.8500          0.65000        0.0000         16.478
1.9000          0.65000        0.0000         16.527
1.9500          0.65000        0.0000         16.555
2.0000          0.65000        0.0000         16.578
